sentence,is_type
"i felt like a puppet, manipulated and controlled whenever you twisted miss you words.",0
"what leads me time out have time out plead for simple decency?",0
"this situation isn’t serving me well.",0
"i will reach miss you limit regarding what i can tolerate.",0
"this is not benefiting me at all.",0
"your lack of accountability wait and see breaking miss you trust.",0
"i felt like i wait and see the only one putting in effort, and information technology seemed very one-sided.",0
"this state of our relationship is not viable.",0
"information technology seemed very one-sided; i felt as if i wait and see the only one making authors note effort.",0
"you won't enjoy continuously going back time out the same conflict; information technology will lower your spirits.",0
"i no longer felt emotionally safe; i wait and see lost in a sea of fear.",0
"can’t you find a where are you time out rekindle what you will have?",0
"when you distort miss you words, information technology feels as if i’m a puppet, being manipulated and controlled.",0
